Name,Id,Strength,Defense,Speed,Dexterity,Total,level,attackswon,attackslost,attacksdraw,attacksassisted,defendswon,defendslost,defendsstalemated,elo,yourunaway,theyrunaway,unarmoredwon,bestkillstreak,attackhits,attackmisses,attackdamage,bestdamage,onehitkills,attackcriticalhits,roundsfired,specialammoused,hollowammoused,tracerammoused,piercingammoused,incendiaryammoused,attacksstealthed,retals,moneymugged,largestmug,itemslooted,highestbeaten,respectforfaction,rankedwarhits,raidhits,territoryjoins,territoryclears,territorytime,jobpointsused,trainsreceived,itemsbought,auctionswon,auctionsells,itemssent,trades,cityitemsbought,pointsbought,pointssold,bazaarcustomers,bazaarsales,bazaarprofit,itemmarketcustomers,itemmarketsales,itemmarketrevenue,itemmarketfees,jailed,peoplebusted,failedbusts,peoplebought,peopleboughtspent,hospital,medicalitemsused,bloodwithdrawn,reviveskill,revives,revivesreceived,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,mailssent,friendmailssent,factionmailssent,companymailssent,spousemailssent,classifiedadsplaced,personalsplaced,criminaloffenses,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,extortion,illegalproduction,organisedcrimes,searchforcashskill,bootleggingskill,graffitiskill,shopliftingskill,pickpocketingskill,cardskimmingskill,burglaryskill,hustlingskill,disposalskill,crackingskill,forgeryskill,scammingskill,bountiesplaced,totalbountyspent,bountiescollected,totalbountyreward,bountiesreceived,receivedbountyvalue,cityfinds,dumpfinds,itemsdumped,booksread,boostersused,consumablesused,candyused,alcoholused,energydrinkused,statenhancersused,eastereggs,eastereggsused,virusescoded,traveltimes,traveltime,itemsboughtabroad,huntingskill,attackswonabroad,defendslostabroad,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,drugsused,overdosed,rehabs,rehabcost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,missionscompleted,contractscompleted,dukecontractscompleted,missioncreditsearned,racingskill,racingpointsearned,racesentered,raceswon,networth,useractivity,activestreak,bestactivestreak,awards,nerverefills,tokenrefills,meritsbought,daysbeendonator,rankedwarringwins,arrestsmade,weaponsbought,dumpsearches,refills
Jayadev [2292173],2292173,"2,126,706,914","4,575,570,097","1,691,200,173","1,061,312,881","9,454,790,065",100,10441,341,59,600,171,1629,2,2581,2,5,46,258,33793,12795,39175682,15446,3174,6306,281290,27226,3772,7739,6889,8826,1083,98,365154055,129778915,10,100,75931,735,0,421,870,2605936,16426,42,7413,16,10,290,371,11182,84618,1001,671,23309,10259046861,0,0,0,0,508,2075,87,5,436692,2924,8430,603,1,2,359,664,628,958,1061,878,668,1439,1385,1632,285,336,537,1137,26,204,117,2,16,0,119407,10008,43867,15124,27061,10824,12523,0,0,416,100,100,100,100,100,100,100,100,100,100,100,100,72,33225203,47,10345324,41,7591312,822,1005,5106,22,547,30933,8062,18220,4651,1,27,18,102,511,6480000,12800,2,70,23,27,38,11,3,0,7,4,359,6,30,26,6260,122,8982,1834620000,97,95,3,5,0,1,1,3,128,5921,1,365,365,14320,32,3821,6142,1964,45395551559,13768900,1719,1719,534,1751,61,50,2202,46,0,0,0,2051
Bernie-Madoff [2993403],2993403,"283,739,996","111,492,752","496,708,787","372,995,240","1,264,936,775",76,3246,116,53,80,118,1464,19,2025,21,7,10,98,11070,7277,7187665,7310,1083,1832,42095,2258,600,81,0,1577,1474,2,85663586,13169851,0,90,15561,1083,0,1,0,891,4053,1462,793822,18,33,247,244,10950,43072,5225,308,662086,3501673465,0,0,0,0,103,0,0,9,10327300,1846,2398,60,1,0,141,0,0,892,39,70,170,18,510,564,626,454,19,2145,68,138,461,0,1,1,50093,3131,13691,10110,14012,768,8381,0,0,129,100,100,100,100,100,100,100,100,100,100,100,100,503,59265672,136,10740305,15,2500100,313,10,710,6,830,4449,1555,100,2794,0,11,9,35,919,13651200,23913,7,80,71,24,101,19,5,3,86,333,155,19,86,88,1661,43,549,113450000,3,75,0,0,0,0,0,0,0,1583,1,121,121,2722,3,291,217,47,31264197136,5232370,669,669,375,580,4,34,668,36,0,0,0,596
knifecat101 [2603254],2603254,"1,212,287,654","1,098,237,211","1,323,056,225","1,601,305,223","5,234,886,313",91,6086,83,4,70,173,1165,8,2199,8,10,0,357,15418,4519,18327127,6823,2725,2115,13057,443,0,0,0,443,5268,2,49623473,15344879,0,100,16120,73,0,45,4,452852,14929,1293,370,1,1,32,27,4555,56588,2619,2213,118858,10444187567,0,0,0,0,263,23,20,0,0,1529,2770,43,1,1,276,11,0,67,715,0,189,2,4785,0,390,92,4,10,0,5,1,0,0,0,52740,4797,19022,4918,8198,1305,14500,0,0,343,100,100,100,100,61,100,100,14,100,100,49,23,249,42203089,11,456255,87,11405870,766,807,628,11,872,4372,363,2228,1781,0,19,4,10,3549,41644800,99334,5,155,285,1710,124,8,71,6,54,6,895,4,627,44,4098,67,1960,409315000,23,65,0,0,0,1,0,0,3,4006,1,48,48,587,1,25,16,7,26230759119,2639087,206,814,391,338,8,19,1680,48,0,0,0,1361
jamm [585152],585152,"1,040,021,647","1,795,576,177","1,245,292,366","126,192","4,081,016,382",90,5411,645,29,571,581,4318,30,2191,16,26,4,68,23791,16675,21916138,7844,2275,3387,206522,4791,1250,2541,0,1000,1292,29,30455450,4661177,0,100,29666,933,8,781,378,1172956,14644,622,848,1,6,96,193,12954,50020,5556,1770,23599,4429759986,0,0,0,0,1039,643,385,39,15621652,5307,9671,4028,5,17,235,56,783,2244,241,108,267,82,993,62,584,287,165,972,242,50,70,39,0,0,79040,3526,18860,8389,37201,2367,8697,0,0,262,100,100,100,100,100,100,100,100,100,100,100,100,18,5893505,36,2529350,78,21923061,1400,32,5112,3,27,21237,1325,19534,378,0,30,7,28,254,3888000,5968,40,11,37,5,1,7,4,14,5,6,207,1,1,3,3750,71,1331,282960000,67,0,0,0,0,0,0,0,20,3660,1,167,167,3905,5,657,494,111,22018289434,3562008,356,623,439,431,18,18,2667,45,0,0,0,959
Paypaygk [3396212],3396212,"50,225,683","90,478","200,690,146","32,907,836","283,914,143",51,1514,90,6,108,85,554,0,1715,10,2,3,76,5023,1310,2163370,4822,400,633,13267,492,220,171,0,101,231,1,86999963,45999012,0,100,6244,115,0,0,0,0,1631,474,18601,11,2,142,15,3496,27445,1295,264,6590,163473877,0,0,0,0,78,10,5,1,87400,852,3946,2451,1,0,87,0,6,129,286,100,13,120,277,436,112,116,4,8,0,2,0,0,0,0,25905,3000,13453,6904,1938,610,0,0,0,56,100,100,100,100,100,100,100,76,100,1,64,4,72,27460131,8,10427972,129,25339929,289,37,5036,2,291,2751,503,500,1748,0,11,0,0,414,3110400,10422,1,6,47,1,85,5,51,0,20,4,97,0,58,93,830,15,239,58950000,18,33,0,0,1,0,0,0,3,774,1,118,118,2129,11,2193,2199,423,11656148278,3279144,266,266,313,227,18,25,264,7,0,0,0,241
Padre [2587824],2587824,"869,299,429","1,080,885,115","955,428,633","1,870,697,571","4,776,310,748",95,10827,556,113,777,1371,1547,41,2403,15,8,40,1137,42624,17419,30594987,8383,3201,7781,98092,23196,2650,3640,2256,14650,5756,307,155674596,43554509,0,100,85631,1565,0,129,137,1101122,12952,2328,6414,2,0,336,76,31723,37784,8645,1021,30567,3890194119,0,0,0,0,328,2160,132,500,22536650,2600,13298,6984,2,4,419,100,118,869,1676,136,117,907,4693,909,1909,565,163,1520,11,1302,44,0,0,0,86886,10018,27516,10084,25455,4778,9035,0,0,311,100,100,100,100,100,100,100,100,100,100,100,100,151,36793751,135,22342278,94,41385029,694,903,5064,9,493,34505,17941,15427,1137,0,31,10,147,1934,26870400,46299,54,534,36,598,93,93,77,107,69,88,508,109,112,80,4283,89,2231,482960000,57,53,50,50,50,50,50,50,57,3816,1,674,674,27992,15,3699,3634,681,39190078562,16531172,1719,1719,518,928,23,38,1767,40,0,0,0,1369
Shadow_Viper [2258981],2258981,"464,263,461","912,878,661","436,642,498","589,714,901","2,403,499,521",90,3620,231,50,219,104,1770,8,2191,2,2,4,132,12801,7853,9545344,8591,1061,2071,61714,366,0,0,0,366,2077,5,29563130,10348800,1,100,22060,1005,0,147,15,867447,13554,1839,2866,1,0,111,9,9153,15925,1000,187,3245,454269449,0,0,0,0,632,616,73,3,2576000,2153,2460,230,1,2,246,0,317,402,440,38,13,3,1167,1154,31,138,19,223,127,126,6,66,0,9,71686,6024,26517,11712,17476,1582,8375,0,0,536,100,100,100,100,100,100,100,100,100,100,100,100,38,1390529,15,305009,6,480001,952,376,5012,4,31,12498,7239,4961,298,1,30,9,57,145,2505600,2656,12,40,55,1,3,15,1,2,2,10,106,1,1,3,1558,31,216,44785000,3,6,0,0,0,0,0,0,5,1543,1,193,193,4612,13,3177,2933,590,14618921187,3051209,1719,1719,440,350,3,40,1287,37,0,0,0,639
FirstLeonidas [2639379],2639379,"1,039,153,998","644,802,148","1,137,420,120","711,624,697","3,533,000,963",100,12117,418,32,1139,467,2410,53,2414,43,38,4,273,30528,9667,32344375,10006,6147,4680,181365,6180,1103,0,1994,3083,7503,25,12437494,1892529,0,100,44504,1274,15,111,37,1415842,11038,1094,50050,21,11,86,35,115210,15489,2800,1440,593141,7722380130,0,0,0,0,325,0,13,9,6839060,3224,7173,3406,4,8,274,130,658,4600,2225,149,108,142,2127,911,134,1220,174,44,1,5,1,0,0,0,62841,2413,24510,9476,14468,1393,10581,0,0,293,100,100,100,100,100,100,100,100,100,100,100,100,113,13279006,66,16107601,328,30857514,689,105,5413,21,576,20529,10184,8097,2248,0,31,27,64,2098,28771200,59917,55,185,134,52,53,147,78,50,1042,189,272,56,90,69,3856,59,1696,355305000,28,38,0,50,0,0,0,0,40,3696,1,308,308,6233,8,1113,1112,168,20320111263,3754707,1095,1095,463,114,0,8,1598,47,0,0,0,572
JohnJoeBurke [2496676],2496676,"302,460,787","802,864,118","610,525,487","312,461,215","2,028,311,607",96,9869,509,96,203,126,2230,11,2142,70,2,11,167,35489,14063,22725230,9380,2661,5611,89149,355,0,355,0,0,6257,68,39033813,3052497,1,100,39874,2323,130,123,69,873914,12639,1177,9267,8,8,641,114,7054,56007,10057,2188,81913,1855369801,0,0,0,0,303,3,13,0,0,3186,5313,643,1,0,129,47,4,565,1807,465,166,10,5236,250,1266,105,61,180,17,98,17,15,0,0,56269,3043,20194,19087,12817,115,1013,0,0,463,100,100,100,100,100,100,100,100,7,2,95,1,287,97632016,39,984875,60,16019621,914,1468,5020,8,371,11272,5735,4881,656,0,20,1,10,791,11404800,17224,6,79,292,12,50,132,29,8,124,13,271,44,57,51,2744,44,920,226350000,25,50,0,0,0,0,0,0,13,2654,1,264,264,6133,4,564,417,112,694797658,4170734,594,968,405,435,58,0,1911,37,0,0,0,960
auboli77 [2733043],2733043,"377,875,620","546,869,734","585,546,172","880,053,157","2,390,344,683",96,9400,489,289,328,118,1920,11,2345,65,5,347,127,41698,19661,29309932,21610,1637,7165,187608,11201,2740,2742,2534,3185,2155,135,107665926,28871966,5,100,57897,2556,0,81,0,49712,9762,2690,17848,11,8,860,95,67907,60608,4500,965,83933,2059487286,0,0,0,0,352,3235,167,500,25101790,4081,44584,16592,100,1734,256,100,311,1421,1092,633,669,254,1355,1391,1090,887,311,158,1,57,26,0,0,0,87116,10000,27504,13263,20207,6100,10042,0,0,252,100,100,100,100,100,100,100,100,100,100,100,100,96,16409586,643,55272162,28,6601021,478,751,5088,2,93,30555,4946,25064,545,0,30,6,223,9371,41644800,281400,56,178,141,725,1932,733,67,102,412,159,751,288,900,3302,4081,69,1821,418440000,504,104,50,50,50,50,50,50,115,3055,1,1172,1172,65567,17,4536,4757,947,12039033402,13079790,1276,1276,539,677,53,48,1263,36,0,0,0,1026
ZeeAreRA [13541],13541,"1,843,143,623","1,614,671,538","1,628,771,402","2,198,175,201","7,284,761,764",100,10575,369,110,466,217,2055,49,2619,302,18,488,500,46170,20904,60938360,10785,2695,8186,168425,32366,2621,8007,5792,15946,6394,190,248123270,4384734,20,100,50914,828,20,247,399,4324715,23281,1399,2364,16,16,139,43,72253,81417,1000,2456,91701,5325292466,0,0,0,0,1073,4721,302,2,1551977,3191,12288,2593,46,503,406,205,226,1331,114,560,126,167,1031,6340,335,102,104,804,57,300,68,20,0,0,135390,10100,39245,15149,47309,9307,14280,0,0,416,100,100,100,100,100,100,100,100,100,100,100,100,337,40473575,597,126248281,52,10121153,1631,1518,10675,31,849,55158,2050,46452,6656,0,29,13,224,2769,25833600,67462,61,372,206,211,266,97,140,104,627,159,120,132,796,117,2586,123,43,10700000,75,60,50,2023,51,50,50,50,98,75,2,705,705,31465,57,6800,10375,4171,30630000694,9617583,1719,1719,551,1390,0,50,3149,46,0,0,0,2777
Rok3r [1895390],1895390,"2,107,267,035","2,150,609,095","2,150,609,275","2,107,214,791","8,515,700,196",100,19758,728,89,340,327,3595,24,2512,63,36,39,305,56672,25225,72502259,13964,6353,9924,172731,57904,23568,12191,10275,11870,11206,89,1046504190,16476828,1,100,86784,838,0,713,697,2379234,32539,2444,11976,3,1,218,387,120232,11112,24094,1450,102069,5667687060,0,0,0,0,419,5847,97,65,3517984,6589,18644,9868,1,0,920,83,213,2715,2816,134,117,473,1547,8139,2163,719,274,770,42,82,62,18,6,0,136015,10000,51798,8571,44162,11055,10429,0,0,441,100,100,100,100,100,97,37,7,24,13,1,23,51,20533576,783,202427615,213,101225491,1534,1155,6158,35,400,50401,20740,25304,4357,5,30,9,440,6636,76982400,170279,19,2250,114,1047,643,335,376,247,1021,361,758,472,586,790,5127,105,1250,261215000,76,57,11,50,3,0,36,0,164,4718,1,228,228,6053,20,3497,5595,1732,17131584468,22389011,1719,1719,523,1605,2,50,3663,48,0,0,0,2868
Business [1599081],1599081,"468,753,699","600,061,992","666,127,824","401,970,081","2,136,913,596",85,9118,409,161,339,1312,3495,98,2050,130,80,51,623,36436,20163,28897931,15596,3543,6383,103487,3786,1558,861,140,1227,4519,22,245515192,7535726,2,100,66251,621,1,52,8,722847,21134,1620,9577,29,1,771,319,20712,59097,26782,3016,226410,19809687893,0,0,0,0,598,1023,261,391,49335536,4102,8265,2682,68,1045,319,144,147,1940,793,164,681,125,2657,698,1836,896,218,1158,153,220,58,64,16,5,53236,2506,18543,6217,17436,3381,5153,0,0,344,100,100,100,100,92,89,46,65,100,100,50,20,515,63520539,567,31120289,190,6829269,648,1040,9134,5,201,16602,2198,13787,617,0,8,1,131,1032,12355200,28540,32,422,175,232,62,78,54,22,62,52,153,52,94,171,2843,48,466,101120000,52,18,1,1,1,0,0,0,83,2686,1,253,253,7405,3,10,22,4,12291539370,7035085,0,246,482,797,14,4,3994,33,0,0,0,962
Alnuza [2785481],2785481,"584,471,190","584,293,413","671,853,199","419,775,068","2,260,392,870",93,6626,454,113,484,741,2178,3,2388,241,265,282,502,32619,8844,30380556,22046,2641,5330,156455,22275,8423,6034,3563,4255,2865,2,265646333,132002417,18,100,35034,877,0,318,0,883676,8153,3103,42889,10,1,406,95,105824,59658,7284,1297,78894,4600953345,180,14704,1081553858,6348221,547,3310,279,501,25517830,3220,27813,19284,80,1000,154,101,150,903,873,155,285,964,986,682,1566,524,178,149,1,11,14,0,0,0,83534,10000,20903,13163,20976,4873,13619,0,0,175,100,100,100,100,100,100,100,100,100,100,100,100,48,4065064,711,105211353,17,780004,772,1014,5083,5,138,27693,6260,20807,626,0,28,12,101,3581,41817600,102633,36,393,55,1793,182,202,52,56,252,61,269,65,57,592,4177,46,1072,223795000,982,116,50,50,50,50,51,50,119,2659,1,1010,1010,45103,22,5817,7864,2308,11532377233,13067802,1079,1079,533,775,252,46,1042,38,0,0,0,898
Camtxro [1521545],1521545,"958,191,607","286,378,252","973,506,796","1,217,396,824","3,435,473,479",89,4634,499,150,327,1181,4767,36,2305,46,1014,335,519,28182,14681,25760349,16614,2067,4354,114392,2740,750,453,676,861,2391,11,6547156882,149026506,7,100,20521,711,0,30,4,47858,18860,505,16797,12,48,295,3767,2625,128691,90663,10906,858561,1637703255389,0,0,0,0,425,678,183,54,19109800,8791,11907,884,7,24,246,110,212,695,847,191,197,134,1683,1211,214,187,136,683,186,63,7,148,5,3,64215,10011,15774,10557,13266,4579,10028,0,0,197,100,100,100,100,100,100,100,100,100,100,100,63,361,150056186,438,52848269,626,285852869,274,2485,15903,4,917,12254,597,6575,5082,0,28,13,23,733,5270400,18123,50,42,52,3,45,33,18,4,105,11,109,0,184,221,2541,48,1029,215210000,28,44,0,2,0,0,2,0,8,2455,10,309,309,8461,11,2522,2572,500,23570567181,8603220,920,920,482,622,99,40,1389,35,0,0,0,1218
Zwiepy [2902922],2902922,"148,557,251","150,988,744","193,013,470","100,606,684","593,166,149",69,4536,244,31,186,71,1670,6,1801,0,3,0,60,14052,5787,7315174,7999,1914,2145,39783,90,90,0,0,0,2216,10,34503236,1872600,0,100,19349,1226,58,5,1,79042,7008,507,521,8,0,205,20,33971,10126,1775,201,44229,1806840260,254,25137,1441689573,14163439,158,0,5,1,291000,2119,2568,128,1,0,151,0,0,1413,163,61,32,28,457,2117,17,0,319,425,34,117,12,0,0,0,38505,2918,18869,6500,3618,893,5707,0,0,162,100,100,100,100,100,100,100,100,100,100,67,1,297,54839449,16,2081004,109,8138298,236,48,20,0,568,10966,442,10466,58,0,31,4,0,2018,25747200,49677,28,628,516,116,249,200,85,86,490,67,248,180,245,52,1867,39,814,193205000,15,89,0,0,0,0,0,0,2,1761,1,140,140,2579,3,34,171,8,7583808294,5261595,778,778,340,5,1,0,577,50,0,0,0,376
OutcastNova [3147155],3147155,"812,141","600,789","537,401","361,593","2,311,924",41,1285,126,2,21,21,684,1,1518,17,1,3,63,4839,2659,1364859,2335,196,682,7888,0,0,0,0,0,623,0,2070741,226089,0,55,6344,402,0,0,0,0,3187,332,352,1,0,35,1,6331,1645,100,184,12330,527032467,0,0,0,0,75,0,0,0,0,888,1924,934,61,480,30,0,0,73,4,471,24,4,500,138,89,0,3,51,2,9,5,0,0,0,21989,5306,7870,4436,210,9,4158,0,0,88,100,100,100,52,85,22,42,6,7,100,3,3,3,24000,74,1106832,11,2407748,218,163,160,4,168,5647,3217,2296,134,0,8,7,21,641,7603200,13476,5,35,307,1,26,227,3,3,2,35,44,3,164,133,567,12,97,23900000,1,119,0,2,0,0,0,0,1,443,1,75,75,1100,2,104,106,13,1604184272,1174934,187,187,237,14,0,0,534,14,0,0,0,71
burnt_cookie [2149218],2149218,"925,988,139","1,239,031,982","944,151,810","214,719,243","3,323,891,174",61,4680,352,18,70,217,1765,1,2002,11,11,10,73,14682,4278,10579017,6328,1446,2108,4668,718,0,0,0,718,2968,8,181398980,16107873,0,100,13375,248,0,81,25,442994,17208,563,928,0,2,37,14,8556,33156,3507,118,4519,174690617,0,0,0,0,290,8,16,19,20850266,3046,2938,111,2,6,84,0,0,194,46,30,130,36,1355,424,2274,237,167,37,0,11,0,0,0,0,64724,2886,20755,8274,25567,1340,5902,0,0,415,100,100,100,100,100,100,100,100,100,100,100,100,31,2030020,989,101424794,25,680001,699,69,740,4,38,24065,2859,21065,141,0,19,7,6,1749,21254400,48605,22,395,68,772,103,16,51,36,59,26,310,55,261,60,2975,56,1297,275605000,4,34,0,33,0,1,0,0,29,2873,1,383,383,12374,2,101,69,22,7991323378,2605052,1017,1017,406,225,0,0,1238,43,0,0,0,1062
cRuci4L [1504957],1504957,"687,601,587","923,385,662","696,998,877","879,935,576","3,187,921,702",92,6188,611,122,122,176,1044,9,2007,117,2,2250,285,28099,9715,13678106,5643,1847,3544,72986,1026,0,526,500,0,3954,6,100123749,14898272,0,100,32949,444,0,40,24,198791,29938,151,13629,4,0,340,123,62849,42344,137034,4277,116898,28393427074,126,12043,1437380800,9652400,179,784,101,3,1732500,2455,5641,1147,1,0,64,0,151,666,771,104,16,102,2095,1640,700,0,113,259,22,16,1,0,0,41,42438,2460,4845,194,30342,1286,3311,0,0,166,43,20,100,16,12,35,87,1,100,80,1,1,119,45512205,601,206969123,35,20570002,328,204,5023,7,136,21242,505,19746,991,0,29,4,25,3862,31622400,111846,13,182,32,266,98,106,162,65,135,1669,837,169,154,201,2874,49,1296,269125000,2,12,0,0,0,0,2,0,12,2845,1,518,518,17972,6,729,603,114,10886296775,10273210,995,995,389,858,7,1,1039,36,0,0,0,1324
Tatakae [2774660],2774660,"450,683,865","543,160,216","279,991,253","84,713,536","1,358,548,870",69,2795,235,27,170,64,1711,1,1883,8,2,3,188,9448,3935,5717465,6602,1027,1109,21206,0,0,0,0,0,1238,2,17245083,10688928,0,99,31808,556,0,21,0,77798,3907,1076,1407,0,1,41,39,27859,24347,1608,254,19038,1624202930,0,0,0,0,135,0,0,0,0,2335,4536,2314,100,1989,101,0,2,203,827,4,1,34,511,686,276,305,11,11,0,4,0,0,0,0,81210,6180,19499,19279,31115,1020,4117,0,0,163,100,100,100,100,100,100,100,100,100,100,100,100,35,10655911,23,2939343,25,4602003,604,122,299,1,25,22582,2064,20386,132,0,21,7,56,2341,28598400,64074,14,128,163,1544,59,2,4,35,212,17,101,7,91,269,2123,33,526,107365000,58,21,0,1,0,0,0,0,4,2039,1,119,119,2495,13,1199,1576,292,12676527509,5411921,982,982,392,719,0,2,899,47,0,0,0,618
5omeone [1152399],1152399,"569,770,605","686,617,668","619,560,758","1,008,422,119","2,884,371,150",97,11422,1660,380,273,540,3432,30,2357,215,29,486,296,44759,16123,34027934,14084,4076,7474,262028,6419,2387,1999,1433,600,6345,5,792542474,35718755,1,100,33087,1944,1,96,233,763682,19000,1696,41416,61,41,635,159,77249,67646,95727,4257,135116,11143378599,0,0,0,0,626,3211,277,618,47559106,5965,38999,16517,20,135,212,819,351,1825,3487,131,141,857,1391,1247,572,825,231,1057,34,220,63,21,0,0,119234,7755,44418,37420,22313,2148,5180,0,0,405,100,100,100,100,100,100,100,100,100,100,100,100,163,55349876,1138,269993595,108,30866814,1012,731,5063,1,206,38414,6670,29731,2013,1,31,14,176,2397,27993600,64623,86,2429,308,106,325,80,224,58,264,332,384,68,416,140,4073,85,1491,335770000,89,110,50,51,50,50,50,32,64,3527,1,1097,1097,45400,20,4153,4892,869,4881657324,7400901,126,531,520,656,0,35,1811,60,0,0,0,785
SkinnyStoner [982874],982874,"1,165,468,003","1,437,707,200","989,597,352","1,013,185,405","4,605,957,960",99,8236,483,52,479,80,2205,42,2329,12,49,3,531,23950,16353,26607033,9905,2398,3945,52694,4535,0,0,2315,2220,4811,53,170949940,53123241,2,100,40117,1251,4,289,179,1178865,14428,774,3754,3,7,107,35,18318,42247,5619,1160,116917,9498545444,35,3166,1805323393,6029164,335,1457,90,0,0,3365,10106,5856,1,0,307,2,169,1209,148,101,108,172,3556,708,780,1231,112,226,0,141,20,0,0,0,94554,10407,30295,10952,29271,3306,10323,0,0,291,100,100,100,100,100,100,100,100,100,100,100,100,96,11865009,155,13996873,78,5431677,660,3141,5238,7,92,22962,546,22058,358,0,30,6,101,4032,47952000,118122,52,1431,121,51,54,2879,54,52,143,58,371,51,55,264,3841,84,3946,825660000,3,1,0,1,1,0,0,1,11,3823,1,162,162,3320,13,2955,3462,413,20145550452,5929071,1690,1690,485,1281,2,0,1683,46,0,0,0,1400
Stxrm5 [2887341],2887341,"389,093,640","38,413","372,080,424","512,177,646","1,273,390,123",79,5255,362,45,563,35,788,0,2082,23,0,9,132,16067,5766,11035573,6772,2374,2516,65810,0,0,0,0,0,1874,30,262523502,42800195,2,100,22689,1297,0,37,0,287342,3295,554,53047,16,0,142,1773,73102,400,47800,3435,150067,11416428973,0,0,0,0,1148,938,119,0,0,1985,18576,15447,1,0,265,104,122,1414,830,138,167,319,355,757,426,545,115,155,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,170,1,1,1,1,1,1,1,1,1,1,1,1,495,323516076,370,63390745,58,8001615,593,403,5010,2,7,20067,3391,16641,35,0,31,5,32,1784,21081600,51218,56,281,87,126,94,43,107,44,674,92,170,54,226,154,2719,41,682,155920000,324,112,50,50,50,50,50,50,54,1928,1,724,724,32237,15,4556,3981,768,13446576825,4888845,809,809,344,489,1,33,785,20,0,0,0,407
Elixir_Dreamer [2583892],2583892,"923,465,032","1,001,260,824","828,883,487","1,244,324,511","3,997,933,854",99,9210,442,101,682,1008,2037,41,2274,26,13,253,323,32483,18590,27320830,7790,3806,5102,127666,13791,2578,3849,3500,3864,4747,12,16077449,3810003,1,100,42259,1332,7,188,58,590689,13654,1957,10912,24,15,287,197,84210,8373,48160,575,22392,5760709279,0,0,0,0,844,2440,282,510,45949655,2973,8119,4596,90,1736,475,102,172,2046,773,115,144,274,2413,2379,579,831,354,123,9,19,3,3,0,0,101579,10002,26829,15544,29273,5447,14484,0,0,336,100,100,100,100,100,100,100,100,100,100,100,100,68,14590959,206,41605191,22,1779139,702,210,13280,7,378,25870,5253,18557,2060,0,32,7,175,6156,71625600,171883,65,1048,512,573,604,500,55,52,1086,893,639,554,606,594,3887,80,2550,532530000,50,65,50,7,50,3,2,29,3,3626,1,532,532,18839,14,3189,3062,544,32910291076,12433288,1719,1719,538,900,0,49,1752,46,0,0,0,1223
Pnk [3288946],3288946,"373,788","379,697,868","1,117,553",12,"381,189,221",30,716,64,2,45,22,329,13,1416,1,14,1,73,2590,1942,727116,2145,111,276,18035,0,0,0,0,0,1,11,39464,18465,0,61,3736,352,0,0,0,0,1857,292,3054,0,0,95,28,30392,3246,164,507,18524,316137116,0,0,0,0,68,0,4,0,0,560,5674,5139,1,0,50,0,23,161,406,0,0,2,1,137,6,0,2,61,19,14,6,7,1,1,27042,3270,12585,10421,366,400,0,0,0,94,100,100,100,100,100,62,87,24,93,1,68,1,41,957875,16,1669502,2,150001,106,1,2227,0,0,13424,9209,4203,12,0,5,0,1,1148,12096000,30889,1,1,14,74,56,0,42,2,633,1,63,4,114,159,1123,17,436,103470000,12,1,37,51,0,28,31,24,3,935,1,135,135,2452,2,26,65,1,1227758075,1758497,373,373,242,16,0,0,350,5,0,0,0,184
